date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:40	3834549/3834549	---M--	200	added ('OK')	binary/octet-stream	etag:%22ec8ded13a8548232adf38d33491391eb%22	https://d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/15b48ae833114639ae8ceb071fd1d7c8.jpg	C:/My%20Web%20Sites/bakery/d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/15b48ae833114639ae8ceb071fd1d7c8.jpg	(from https://www.bakeryswapes.org/nft.html)
18:17:42	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2006%20Apr%202022%2021:17:34%20GMT	https://d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/9a2a121%c3%a2%c2%80%c2%a6.png	C:/My%20Web%20Sites/bakery/d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/9a2a121%c3%a2%c2%80%c2%a6.cf.delayed	(from https://www.bakeryswapes.org/nft.css)
18:17:45	8941371/8941371	---M--	200	added ('OK')	binary/octet-stream	etag:%22a872de9fcac65271f3f522f4ce22d8f3%22	https://d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/62e26e355f1c424a8bc912317277fe2b.gif	C:/My%20Web%20Sites/bakery/d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/62e26e355f1c424a8bc912317277fe2b.gif	(from https://www.bakeryswapes.org/nft.html)
18:17:47	145326/145326	---M--	200	added ('OK')	binary/octet-stream	etag:%228f8d91b340fce54f9db1542540a526a0%22	https://d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/4ed12dee8980477fafba941452437f7a.jpg	C:/My%20Web%20Sites/bakery/d2mzn4jmmon2v7.cloudfront.net/static/nfts/artworks/4ed12dee8980477fafba941452437f7a.jpg	(from https://www.bakeryswapes.org/nft.html)
18:17:48	143793/143793	---M--	200	added ('OK')	image/png	etag:%22ce653dbd5fc88630fd44aaebdc6063cb%22	https://www.bakeryswap.org/images/ido/xms.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/xms.png	(from https://www.bakeryswapes.org/launchpad.css)
18:17:50	141594/141594	---M--	200	added ('OK')	image/png	etag:%2239314c15feb2264c79bd6686fbe83f74%22	https://www.bakeryswap.org/images/ido/crypto_doggies.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/crypto_doggies.png	(from https://www.bakeryswapes.org/launchpad.css)
18:17:50	190870/190870	---M--	200	added ('OK')	image/png	etag:%2218c85665fdd2cf87f9907be954fc5183%22	https://www.bakeryswap.org/images/ido/rare_car.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/rare_car.png	(from https://www.bakeryswapes.org/launchpad.css)
18:17:51	103520/103520	---M--	200	added ('OK')	image/png	etag:%22ced7f870d745f8b1fcc4d531be3f180a%22	https://www.bakeryswap.org/images/ido/tokau.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/tokau.png	(from https://www.bakeryswapes.org/launchpad.css)
18:17:51	134162/134162	---M--	200	added ('OK')	image/png	etag:%22911eb1e44e65a4229f2b94c3c37f94b6%22	https://www.bakeryswap.org/images/ido/gat.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/gat.png	(from https://www.bakeryswapes.org/launchpad.css)
18:17:52	122647/122647	---M--	200	added ('OK')	image/png	etag:%227471aac02ed7f830434505417aed6f25%22	https://www.bakeryswap.org/images/nft/gameace.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/nft/gameace.png	(from https://www.bakeryswapes.org/gamification.css)
18:17:52	468738/468738	---M--	200	added ('OK')	image/png	etag:%223b52c4ade8693788dee245663cf56bb7%22	https://www.bakeryswap.org/images/ido/ido-card-bg.png	C:/My%20Web%20Sites/bakery/www.bakeryswap.org/images/ido/ido-card-bg.png	(from https://www.bakeryswapes.org/launchpad.css)
